id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,customer_info
3665,,Self Enquiry,1,17分,Large Business,Female,2.0,4.0,Basic,3.0,2,0,2,Executive,272670.0,離婚済み	車未所持	無子
3666,50代,Self Enquiry,3,11分,Salaried,Female,2.0,4.0,Standard,3.0,3,0,2,Senior Manager,362565.0,離婚済み、乗用車所持、子供なし
3667,41歳,Self Enquiry,1,8分,Large Business,Female,2.0,4.0,basic,3.0,7,0,2,Executive,263595.0,離婚済み/車保有/子供なし
3668,51歳,Self Enquiry,3,21分,Small Business,Female,2.0,4.0,Deluxe,3.0,2,0,2,Manager,333645.0,離婚済み 車未所持 子供無し
3669,32歳,Self Enquiry,1,9分,Large Business,male,2.0,4.0,Basic,3.0,1,1,2,Executive,274605.0,独身	車所持	子供なし
3670,42歳,Company Invited,3,16分,Small Business,Female,1.0,2.0,STANDARD,3.0,3,0,1,Senior Manager,384555.0,独身、車保有なし、子供無し
3671,32歳,Self Enquiry,1,420秒,Small Business,Male,1.0,300.0,Basic,3.0,年に6回,0,2,Executive,258060.0,結婚済み 乗用車なし 無子
3672,30歳,Self Enquiry,2,840秒,Small Business,male,1.0,3.0,basic,3.0,7,0,2,Executive,258555.0,離婚済み 車未所持 子供なし
3673,26歳,Company Invited,2,9分,Salaried,Male,1.0,1.0,Basic,3.0,3,1,1,Executive,月収26.0万円,独身、乗用車なし、子供なし
3674,48歳,Self Enquiry,1,16分,Small Business,Male,1.0,3.0,King,3.0,4,0,4,VP,508200.0,結婚済み　自動車未所有　子供なし
3675,44歳,Self Enquiry,1,540秒,Small Business,Male,2.0,4.0,King,3.0,2,0,2,VP,449985.0,離婚済み、自動車所有、子供無し
3676,35歳,Company Invited,1,14分,Salaried,female,1.0,5.0,Basic,3.0,3,0,2,Executive,月収25.0万円,独身/車所持/子供なし
3677,50代,Self Enquiry,1,16分,Salaried,Male,3.0,5.0,super deluxe,3.0,5,0,1,AVP,460365.0,結婚済み、自動車所有、子育て状況不明
3678,56歳,Company Invited,1,780秒,Salaried,Female,3.0,5.0,Super Deluxe,3.0,年に5回,0,1,AVP,448545.0,離婚済み/車未所持/子供なし
3679,40歳,Self Enquiry,1,420秒,Small Business,Ｆｅｍａｌｅ,1.0,3.0,super deluxe,3.0,4,0,5,AVP,537030.0,独身 自動車所有 子供なし
3680,38歳,Self Enquiry,1,12分,Salaried,female,2.0,5.0,BASIC,3.0,年に6回,0,1,Executive,336795.0,結婚済み 車未所持　子供の数不明
3681,２１歳,Company Invited,2,1740秒,Large Business,male,2.0,5.0,Basic,3.0,2,1,2,Executive,月収30.0万円,離婚済み/車未所持/子供無し
3682,51際,Self Enquiry,2,14分,Salaried,Female,2.0,5.0,King,3.0,2,0,1,VP,473310.0,結婚済み、車あり、子供の数不明
3683,26才,Company Invited,2,22分,Small Business,ｍａｌｅ,2.0,4.0,Basic,3.0,2,0,3,Executive,月収26.0万円,独身	車未所持	子供なし
3684,28歳,Self Enquiry,1,1020秒,Large Business,MALE,2.0,4.0,basic,3.0,年に2回,0,3,Executive,273165.0,"結婚済み,車所持,子供なし"
3685,18際,Company Invited,2,900秒,Salaried,male,2.0,4.0,Basic,3.0,3,0,3,Executive,253620.0,独身	車所持	子供なし
3686,35際,Self Enquiry,1,19分,Salaried,MALE,2.0,4.0,super deluxe,3.0,2,0,5,AVP,月収40.0万円,離婚済み 車所持 非育児家庭
3687,60歳,Company Invited,2,1020秒,Small Business,Male,2.0,3.0,Super Deluxe,3.0,2,0,3,AVP,月収44.0万円,未婚 車所持 子供なし
3688,58歳,Company Invited,3,15分,Small Business,Male,2.0,3.0,Standard,3.0,5,0,3,Senior Manager,392400.0,未婚、車保有、無子
3689,,Company Invited,1,9分,Large Business,Male,2.0,3.0,Basic,3.0,年に1回,0,4,Executive,265770.0,結婚済み、自家用車あり、子供なし
3690,33歳,Company Invited,2,18分,Small Business,male,2.0,3.0,Basi𝘤,3.0,年に1回,0,4,Execuｔive,月収25.0万円,離婚済み 自動車未所有 子供なし
3691,,Self Enquiry,1,8分,Small Business,female,2.0,3.0,Deluxe,3.0,年に2回,0,4,Manager,291360.0,独身、車未所持、子供無し
3692,49歳,Company Invited,2,13分,Large Business,Male,2.0,3.0,Standard,3.0,7,0,3,Senior Manager,379755.0,"結婚済み
自動車未所有
子供なし"
3693,36才,Company Invited,1,15分,Large Business,Female,2.0,3.0,Basic,3.0,5,0,4,Executive,251790.0,離婚済み 自動車未所有 子供なし
3694,30代,Company Invited,3,780秒,Small Business,male,2.0,3.0,Basic,3.0,2,0,3,Executive,260370.0,結婚済み、車未所持、子供無し
3695,30代,Company Invited,2,22分,Small Business,Male,2.0,3.0,Deluxe,3.0,5,1,4,Manager,252000.0,離婚済み	自動車所有	子供ゼロ
3696,32歳,Self Enquiry,1,480秒,Small Business,Male,2.0,4.0,Basic,3.0,1,1,3,Executive,261510.0,"結婚済み
自家用車なし
子供無し"
3697,51際,Company Invited,1,7分,Salaried,ｆｅｍａｌｅ,2.0,3.0,Super Deluxe,3.0,2,0,4,AVP,月収48.0万円,"独身,車未所持,子供なし"
3698,31歳,Company Invited,2,8分,Salaried,Female,2.0,3.0,Basic,3.0,2,0,3,Executive,月収30.0万円,結婚済み 乗用車所持　無子
3699,44歳,Self Enquiry,2,15分,Salaried,male,2.0,3.0,Basic,3.0,1,0,4,Executive,273570.0,"独身,車所持,子供なし"
3700,20代,Self Enquiry,2,14分,Salaried,female,2.0,3.0,Basic,3.0,1,0,4,Executive,月収30.0万円,独身、車所持、子供なし
3701,28歳,Self Enquiry,2,6分,Salaried,Male,2.0,3.0,Standard,3.0,4,0,3,Senior Manager,349140.0,未婚、車所持、子供なし
3702,30歳,Self Enquiry,2,10分,Salaried,Female,2.0,3.0,Basic,3.0,年に3回,0,3,Executive,271845.0,離婚済み、自動車未所有、子供なし
3703,57歳,Company Invited,2,480秒,Salaried,MALE,2.0,3.0,SUPER DELUXE,3.0,1,1,3,AVP,458655.0,独身、車未所持、子供無し
3704,58歳,Company Invited,1,18分,Small Business,Male,1.0,3.0,Super Deluxe,4.0,4,0,1,AVP,550605.0,結婚済み、自動車所有、子供なし
3705,40歳,Self Enquiry,1,9分,Small Business,female,3.0,5.0,Basic,3.0,2,0,3,Executiѵe,269940.0,独身	車所持	子供なし
3706,25歳,Self Enquiry,2,17分,Small Business,Ｆｅｍａｌｅ,3.0,4.0,Basic,4.0,2,0,3,Executive,262515.0,離婚済み、自動車未所有、子供なし
3707,28歳,Company Invited,2,9分,Small Business,Male,3.0,4.0,Basic,3.0,2,0,3,Executive,264360.0,独身 自動車所有 子供無し
3708,52歳,Self Enquiry,2,14分,Small Business,Female,3.0,4.0,Staոdard,3.0,2,0,3,Senior Manager,342090.0,結婚済み/車所持/子供無し
3709,28歳,Company Invited,3,720秒,Salaried,Male,3.0,4.0,Standard,3.0,年に1回,0,4,Senior Manager,366165.0,未婚、車あり、子供なし
3710,49歳,Company Invited,2,14分,Small Business,Male,2.0,4.0,Standard,3.0,5,0,4,Senior Manager,479745.0,結婚済み	車所持	子供なし
3711,31歳,Self Enquiry,2,26分,Small Business,Male,2.0,4.0,Deluxe,3.0,年に3回,1,3,Manager,351240.0,結婚済み 自動車未所有 こども1人
3712,32歳,Company Invited,2,10分,Salaried,Female,2.0,5.0,Deluxe,3.0,3,1,3,Manager,296625.0,未婚、自動車未所有、子供1人
3713,30歳,Self Enquiry,1,34分,Large Business,Ｆｅｍａｌｅ,2.0,4.0,Standard,4.0,3,0,4,Senio𝙧 Manager,月収38.0万円,未婚/自動車所有/子供1人
3714,40代,Self Enquiry,1,12分,Large Business,Male,2.0,5.0,Deluxe,3.0,年に4回,0,3,Manager,月収34.0万円,離婚済み/車保有なし/子供有り 1人
3715,26歳,Self Enquiry,1,1320秒,Large Business,Female,2.0,4.0,Deluxe,3.0,3,0,4,Manager,333210.0,結婚済み、自動車未所有、子供1人
3716,29歳,Self Enquiry,1,16分,Small Business,Female,2.0,4.0,Standard,3.0,年に2回,0,3,Senior Manager,404220.0,結婚済み 乗用車なし 子供1人
3717,24才,Self Enquiry,1,960秒,Salaried,Male,2.0,5.0,Basic,3.0,1,0,5,Executive,313665.0,未婚 車保有 こども1人
3718,27歳,Company Invited,2,1560秒,Small Business,Male,3.0,4.0,Standard,3.0,2,0,3,VP,月収40.0万円,結婚済み 自動車所有 不明
3719,49歳,Self Enquiry,1,16分,Salaried,Female,3.0,4.0,Deluxe,4.0,4,0,3,Manager,月収40.0万円,結婚済み　自動車未所有　子供の数不明
3720,28歳,Self Enquiry,2,18分,Small Business,male,3.0,5.0,Basic,3.0,2,0,4,Executive,322800.0,独身、車未所持、子供無し
3721,39歳,Company Invited,1,,Salaried,female,3.0,5.0,Deluxe,3.0,3,0,3,Manager,337020.0,未婚、車未所持、子供無し
3722,三十八歳,Self Enquiry,2,26分,Small Business,Male,2.0,5.0,Deluxe,3.0,1,0,2,Manager,345855.0,離婚済み	自動車未所有	こども1人
3723,50代,Company Invited,2,14分,Small Business,Female,2.0,4.0,Standard,4.0,年に1回,0,2,Senior Manager,372750.0,離婚済み 自動車所有 子供1人
3724,25歳,Self Enquiry,2,13分,Small Business,Male,2.0,5.0,Deluxe,3.0,3,0,2,Manager,月収36.0万円,未婚、乗用車なし、子供1人
3725,32歳,Company Invited,2,840秒,Small Business,Male,2.0,4.0,Basic,3.0,3,0,2,Executive,316380.0,結婚済み、車なし、子供1人
3726,19歳,Self Enquiry,2,26分,Small Business,male,2.0,4.0,Basic,3.0,2,0,2,Executive,274380.0,独身 車未所持 こども1人
3727,52歳,Self Enquiry,2,1020秒,Small Business,MALE,3.0,4.0,Basic,3.0,5,0,2,Executive,314745.0,離婚済み、車未所持、子供なし
3728,37歳,Self Enquiry,1,13分,Salaried,male,3.0,4.0,basic,3.0,3,0,2,Executive,月収35.0万円,離婚済み 自家用車あり 子供なし
3729,60歳,Self Enquiry,1,32分,Small Business,male,2.0,4.0,super deluxe,3.0,年に2回,0,2,AVP,月収51.0万円,結婚済み 車所持 こども1人
3730,35歳,Self Enquiry,1,15分,Salaried,Female,2.0,4.0,basic,3.0,3,0,1,Executive,316215.0,結婚済み、車所持、子供有り 1人
3731,36歳,Company Invited,1,15分,Small Business,Female,2.0,4.0,Standard,4.0,2,0,2,Senior Manager,274320.0,結婚済み、車所持、子供1人
3732,31才,Self Enquiry,1,15分,Salaried,Fe Male,2.0,4.0,Deluxe,3.0,年に1回,0,2,Manager,330285.0,独身、車未所持、子供1人
3733,45歳,Company Invited,1,26分,Small Business,Female,2.0,4.0,Deluxe,4.0,3,0,2,Manager,375975.0,独身、自動車未所有、子供1人
3734,21際,Company Invited,2,,Large Business,male,2.0,5.0,Basic,4.0,3,0,4,Executive,月収30.0万円,独身 車未所持 子供1人
3735,49歳,Company Invited,1,660秒,Small Business,male,2.0,5.0,Basic,3.0,2,0,4,Executive,356295.0,結婚済み 車所持 子供有り 1人
3736,,Company Invited,1,900秒,Salaried,Female,2.0,5.0,Basic,3.0,2,0,3,Executive,月収30.0万円,結婚済み/車未所持/子供1人
3737,45歳,Self Enquiry,1,17分,Small Business,fe male,2.0,3.0,Standard,3.0,1,0,1,AVP,277215.0,独身 車未所持　子供なし
3738,47歳,Company Invited,2,11分,Small Business,Male,2.0,1.0,Deluxe,3.0,1,0,2,Manager,314475.0,結婚済み、自動車未所有、子供なし
3739,52歳,Self Enquiry,1,420秒,Salaried,Male,3.0,4.0,Basic,3.0,6,0,1,AVP,月収40.0万円,離婚済み 車未所持 子供なし
3740,三十三歳,Company Invited,3,9分,Small Business,Male,2.0,5.0,Deluxe,3.0,年に2回,0,1,Manager,322350.0,離婚済み 自動車所有　こども1人
3741,55歳,Self Enquiry,1,13分,Small Business,Male,2.0,5.0,Deluxe,3.0,2,0,2,Manager,374955.0,独身 自動車未所有 子供有り 1人
3742,３７歳,Company Invited,1,660秒,Small Business,Male,2.0,5.0,Super Deluxe,3.0,2,0,2,AVP,368745.0,結婚済み 車所持 子供1人
3743,五十七歳,Company Invited,2,15分,Salaried,Ｆｅｍａｌｅ,2.0,3.0,Standard,3.0,1,0,2,Senior Manager,420090.0,"独身,自動車所有,子供なし"
3744,53才,Company Invited,1,10分,Small Business,Female,2.0,3.0,Super Deluxe,3.0,5,0,1,AVP,月収30.0万円,未婚 自動車所有 子供なし
3745,35歳,Self Enquiry,1,14分,Small Business,male,2.0,3.0,SUPER DELUXE,3.0,4,0,1,VP,258105.0,離婚済み 自動車所有 子供なし
3746,50歳,Self Enquiry,1,1800秒,Small Business,Ｆｅｍａｌｅ,2.0,3.0,SUPER DELUXE,3.0,3,0,2,AVP,427815.0,離婚済み/自動車未所有/子供なし
3747,,Self Enquiry,2,17分,Small Business,male,2.0,3.0,Basic,3.0,1,0,2,Executive,,独身、車所持、子供無し
3748,44歳,Self Enquiry,1,7分,Salaried,Male,2.0,3.0,King,3.0,1,0,1,VP,274650.0,結婚済み　自家用車あり　子供なし
3749,５０歳,Self Enquiry,2,15分,Large Business,Female,2.0,3.0,Basic,3.0,2,0,1,Executive,266595.0,独身 車所持 子供なし
3750,37歳,Company Invited,2,420秒,Salaried,male,2.0,3.0,standard,3.0,2,1,2,Senior Manager,380535.0,独身／自動車未所有／子供なし
3751,50代,Self Enquiry,1,960秒,Salaried,male,2.0,3.0,King,3.0,年に3回,0,2,VP,月収48.0万円,独身、車未所持、子供無し
3752,44歳,Self Enquiry,1,11分,Salaried,Fe Male,2.0,1.0,super deluxe,3.0,3,0,2,AVP,501465.0,"離婚済み
自動車所有
子供ゼロ"
3753,四十二歳,Company Invited,1,9分,Salaried,Male,2.0,4.0,Basic,3.0,1,0,2,Executive,312555.0,結婚済み／車あり／子供1人
3754,40代,Self Enquiry,2,480秒,Small Business,FE MALE,3.0,5.0,Deluxe,3.0,5,0,1,Manager,342525.0,"未婚,車未所持、こども2人"
3755,27歳,Self Enquiry,2,360秒,Small Business,ｍａｌｅ,3.0,4.0,Standard,4.0,7,0,2,Senior Manager,月収39.0万円,結婚済み	車所持	子供2人
3756,45才,Self Enquiry,3,6分,Small Business,FEMALE,3.0,4.0,Deluxe,3.0,1,0,2,Manager,343020.0,結婚済み 車未所持 子供2人
3757,26歳,Self Enquiry,3,13分,Small Business,Male,3.0,4.0,BASIC,3.0,7,0,2,Executive,271035.0,独身、車未所持、2児
3758,30歳,Self Enquiry,3,840秒,Small Business,female,3.0,4.0,Super Deluxe,3.0,3,0,2,АVP,456465.0,独身	車所持	こども2人
3759,４５歳,Self Enquiry,2,1920秒,Small Business,male,3.0,4.0,Deluxe,3.0,2,0,1,Manager,447915.0,結婚済み、車未所持、子供2人
3760,三十八歳,Self Enquiry,2,16分,Salaried,Male,3.0,4.0,basic,3.0,5,0,1,Senior Manager,月収30.0万円,離婚済み、車未所持、子供2人
3761,40歳,Self Enquiry,2,8分,Salaried,male,3.0,4.0,Basic,3.0,7,0,2,Executive,312195.0,結婚済み／車所持／2児
3762,三十歳,Self Enquiry,2,11分,Salaried,male,3.0,4.0,Deluxe,3.0,5,0,1,Manager,月収40.0万円,結婚済み　車なし　子供2人
3763,３７歳,Self Enquiry,2,8分,Large Business,Male,3.0,5.0,Basic,4.0,1,0,1,Exеcutivе,509010.0,離婚済み/自動車未所有/2児
3764,40代,Self Enquiry,2,8分,Small Business,ｍａｌｅ,3.0,4.0,Super Deluxe,3.0,3,0,2,AVP,537870.0,"結婚済み,車所持,子供2人"
3765,51歳,Self Enquiry,2,14分,Small Business,Male,3.0,4.0,Ѕtandard,3.0,1,0,1,Senior Manager,432540.0,"結婚済み,乗用車所持,こども2人"
3766,34歳,Self Enquiry,3,8分,Salaried,Fe Male,3.0,4.0,Standard,3.0,年に3回,0,1,Senior Manager,397425.0,未婚、乗用車なし、子供有り(2人)
3767,５２歳,Self Enquiry,2,15分,Large Business,ＭＡＬＥ,3.0,4.0,King,4.0,1,0,1,VP,516735.0,独身 車所持 子供2人
3768,29歳,Self Enquiry,2,9分,Small Business,Male,3.0,4.0,Deluxe,3.0,5,0,2,Manager,371805.0,未婚 自家用車なし 子供有り 2人
3769,49歳,Company Invited,2,13分,Salaried,Male,3.0,4.0,Super Deluxe,3.0,2,0,2,AVP,月収48.0万円,結婚済み 車あり 子供2人
3770,43歳,Self Enquiry,2,16分,Large Business,MALE,3.0,4.0,Standard,4.0,5,0,1,Senior Manager,434460.0,"結婚済み,車所持,子供2人"
3771,25歳,Self Enquiry,2,8分,Small Business,female,3.0,4.0,Basic,3.0,7,0,2,Executive,月収32.0万円,独身、車所持、2児
3772,38歳,Company Invited,3,10分,Salaried,Male,3.0,4.0,Standard,3.0,2,0,1,Senior Manager,344160.0,未婚	車未所持	子供2人
3773,24歳,Self Enquiry,2,960秒,Small Business,male,3.0,400.0,Basic,3.0,3,0,2,Executive,月収30.0万円,結婚済み、車所持、子供2人
3774,35歳,Self Enquiry,3,32分,Small Business,Female,3.0,4.0,Basic,3.0,3,0,2,Executive,月収30.0万円,"独身,自動車所有,子供2人"
3775,40代,Self Enquiry,2,29分,Small Business,ｆｅｍａｌｅ,3.0,4.0,Super Deluxe,4.0,年に3回,0,1,Manager,411915.0,離婚済み、車所持、子供2人
3776,23歳,Company Invited,3,8分,Small Business,Fe Male,3.0,4.0,Deluxe,3.0,3,0,1,Manager,342660.0,未婚／乗用車所持／こども2人
3777,39歳,Self Enquiry,2,14分,Small Business,Male,3.0,4.0,DELUXE,3.0,5,0,2,Manager,月収40.0万円,未婚、車未所持、子供2人
3778,37歳,Company Invited,2,15分,Salaried,MALE,3.0,4.0,Basic,3.0,3,0,2,Executive,313305.0,独身／車未所持／こども2人
3779,34歳,Self Enquiry,2,13分,Small Business,male,3.0,4.0,Deluxe,3.0,7,0,2,Manager,302700.0,離婚済み	車所持	子供2人
3780,44歳,Self Enquiry,2,8分,Small Business,Fe Male,3.0,4.0,Standard,3.0,年に5回,0,1,Senior Manager,362490.0,"未婚,自家用車なし,こども2人"
3781,48歳,Company Invited,2,1380秒,Small Business,Male,3.0,4.0,Standard,3.0,2,0,1,Senior Manager,322020.0,結婚済み 自家用車なし こども2人
3782,43歳,Company Invited,2,35分,Salaried,Female,3.0,4.0,Deluxe,3.0,3,0,2,Manager,456180.0,独身／自動車未所有／子供有り(2人)
3783,33歳,Self Enquiry,2,900秒,Salaried,Male,3.0,4.0,deluxe,3.0,2,0,2,Manager,362790.0,未婚、自動車所有、子供2人
3784,36歳,Company Invited,2,17分,Salaried,Male,3.0,4.0,deluxe,3.0,2,0,2,Mαnager,437310.0,結婚済み　車未所持　子供2人
3785,24歳,Self Enquiry,3,1080秒,Small Business,Female,3.0,4.0,Basic,3.0,3,0,1,Executive,315255.0,離婚済み	車なし	2児
3786,31歳,Self Enquiry,2,9分,Salaried,Fe Male,3.0,4.0,Standard,3.0,2,0,1,Senior Manager,302085.0,離婚済み、車所持、こども2人
3787,30歳,Self Enquiry,3,720秒,Salaried,Male,3.0,4.0,Standard,3.0,2,0,1,Senior Manager,月収36.0万円,結婚済み 自家用車あり 2児
3788,41歳,Self Enquiry,2,900秒,Salaried,Male,3.0,4.0,standard,3.0,2,0,2,AVP,414915.0,離婚済み、車未所持、子供2人
3789,２３歳,Company Invited,2,9分,Salaried,male,3.0,4.0,Standard,3.0,3,0,2,Senior Manager,月収45.0万円,"独身,車未所持,こども2人"
3790,38歳,Self Enquiry,2,34分,Small Business,Male,3.0,4.0,King,4.0,,0,2,VP,559230.0,独身 車未所持 子供2人
3791,40歳,Self Enquiry,2,12分,Small Business,male,4.0,4.0,Basic,3.0,年に2回,0,1,Executive,309780.0,結婚済み 車所持 子供3人
3792,47際,Company Invited,1,10分,Salaried,Male,2.0,3.0,Super Deluxe,3.0,4,0,1,AVP,月収50.0万円,離婚済み/自家用車なし/子供ゼロ
3793,40歳,Company Invited,2,13分,Salaried,MALE,2.0,4.0,Deluxe,3.0,3,0,2,Manager,月収30.0万円,結婚済み、車未所持、非育児家庭
3794,40歳,Self Enquiry,2,7分,Salaried,Female,4.0,6.0,deluxe,4.0,5,0,4,Manager,329475.0,離婚済み 自動車所有 子供の数不明
3795,40代,Company Invited,1,7分,Salaried,Male,3.0,4.0,Standard,3.0,2,0,1,Senior Manager,349545.0,結婚済み/自動車未所有/子供2人
3796,26歳,Company Invited,1,720秒,Salaried,Female,3.0,4.0,Basic,4.0,2,0,2,Executive,310710.0,独身/車未所持/子供有り 2人
3797,42歳,Self Enquiry,1,13分,Salaried,Male,3.0,4.0,Standard,4.0,2,0,2,Senior Manager,312180.0,離婚済み／車所持／こども2人
3798,三十三歳,Self Enquiry,1,9分,Small Business,female,3.0,5.0,Basic,3.0,7,0,1,Executive,月収30.0万円,離婚済み 車未所持 こども2人
3799,49歳,Self Enquiry,1,1260秒,Salaried,Male,3.0,4.0,Deluxe,3.0,7,0,2,Manager,322800.0,独身 自動車未所有 こども2人
3800,45歳,Self Enquiry,1,13分,Salaried,Male,3.0,4.0,Basic,3.0,2,0,2,Executive,407460.0,離婚済み／乗用車なし／子供2人
3801,４０代,Self Enquiry,1,29分,Salaried,Male,3.0,4.0,Deluxe,3.0,5,0,2,Manager,310275.0,離婚済み、自動車所有、こども2人
3802,30歳,Company Invited,1,18分,Salaried,Female,3.0,4.0,Basic,3.0,2,0,1,Executive,月収30.0万円,離婚済み、車あり、こども2人
3803,46歳,Company Invited,1,360秒,Salaried,Male,3.0,4.0,Standard,4.0,年に2回,0,1,Senior Manager,347220.0,未婚、車なし、子供2人
3804,48歳,Company Invited,1,720秒,Salaried,Female,3.0,4.0,Standard,4.0,年に2回,0,1,Senior Manager,385350.0,結婚済み/車所持/子供有り 2人
3805,53才,Company Invited,1,16分,Salaried,Male,2.0,3.0,King,3.0,2,1,1,VP,422745.0,"結婚済み,自家用車あり、子供無し"
3806,四十九歳,Self Enquiry,3,21分,Small Business,Female,3.0,4.0,Super Deluxe,3.0,6,0,1,AVP,429045.0,独身	車保有	子供有り 2人
